STATE,DISTRICT,Year,Murder,Infanticide,Rape,Foeticide,Kidnapping and Abduction,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,Literacy Rate- Total,Literacy Rate - Rural,Literacy Rate - Urban
TAMIL NADU,CHENNAI,2011,6,NA,46,0,31,0,0,0,0,0,0,83,,,
TAMIL NADU,CHENNAI RLY.,2011,0,NA,0,0,0,0,1,0,0,0,0,1,,,
TAMIL NADU,COIMBATORE RURAL,2011,1,NA,2,0,0,0,0,0,0,0,1,4,,,
TAMIL NADU,COIMBATORE URBAN,2011,1,NA,5,0,6,0,0,0,0,0,0,12,,,
TAMIL NADU,CUDDALORE,2011,2,NA,11,0,0,0,0,0,0,0,0,13,,,
TAMIL NADU,DHARMAPURI,2011,5,NA,10,0,42,0,0,0,0,0,2,59,,,
TAMIL NADU,DINDIGUL,2011,4,NA,8,0,0,0,0,0,0,0,0,12,,,
TAMIL NADU,ERODE,2011,0,NA,7,0,19,0,0,0,0,0,0,26,,,
TAMIL NADU,KANCHIPURAM,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,KANYAKUMARI,2011,0,NA,0,0,21,0,0,0,0,0,0,21,,,
TAMIL NADU,KARUR,2011,1,NA,0,0,0,0,0,0,0,0,0,1,,,
TAMIL NADU,KRISHNAGIRI,2011,11,NA,0,0,33,0,0,0,0,0,0,44,,,
TAMIL NADU,MADURAI RURAL,2011,2,NA,1,0,2,0,0,0,0,0,0,5,,,
TAMIL NADU,MADURAI URBAN,2011,6,NA,0,0,1,0,0,0,0,0,0,7,,,
TAMIL NADU,NAGAPATTINAM,2011,0,NA,8,0,14,0,0,0,0,0,5,27,,,
TAMIL NADU,NAMAKKAL,2011,3,NA,5,0,40,0,0,0,0,0,0,48,,,
TAMIL NADU,NILGIRIS,2011,0,NA,6,0,7,2,0,0,0,0,0,15,,,
TAMIL NADU,PERAMBALUR,2011,2,NA,5,0,10,0,0,0,0,0,2,19,,,
TAMIL NADU,PUDUKOTTAI,2011,1,NA,0,0,0,0,0,0,0,0,0,1,,,
TAMIL NADU,RAMNATHAPURAM,2011,2,NA,1,0,2,0,0,0,0,0,7,12,,,
TAMIL NADU,SALEM RURAL,2011,6,NA,13,0,67,0,0,0,0,0,0,86,,,
TAMIL NADU,SALEM URBAN,2011,3,NA,17,0,25,0,0,0,0,0,0,45,,,
TAMIL NADU,SIVAGANGAI,2011,1,NA,3,0,1,0,0,0,0,0,0,5,,,
TAMIL NADU,THANJAVUR,2011,0,NA,1,0,1,0,0,0,0,0,0,2,,,
TAMIL NADU,THENI,2011,2,NA,13,0,10,0,0,0,0,0,0,25,,,
TAMIL NADU,THIRUNELVELI RURAL,2011,8,NA,14,0,22,0,1,0,0,0,1,46,,,
TAMIL NADU,THIRUNELVELI URBAN,2011,3,NA,5,0,7,0,0,0,0,0,0,15,,,
TAMIL NADU,THIRUVALLUR,2011,4,NA,3,0,9,0,0,0,0,0,0,16,,,
TAMIL NADU,THIRUVANNAMALAI,2011,0,NA,11,0,0,0,0,0,0,0,0,11,,,
TAMIL NADU,THIRUVARUR,2011,1,NA,2,0,0,0,0,0,0,0,1,4,,,
TAMIL NADU,THOOTHUGUDI,2011,3,NA,13,0,17,0,0,0,0,0,0,33,,,
TAMIL NADU,TIRUPPUR,2011,0,NA,7,0,0,0,0,0,0,0,0,7,,,
TAMIL NADU,TRICHY RLY.,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TAMIL NADU,TRICHY RURAL,2011,3,NA,9,0,25,0,0,0,0,0,0,37,,,
TAMIL NADU,TRICHY URBAN,2011,4,NA,4,0,5,0,0,0,0,0,0,13,,,
TAMIL NADU,VELLORE,2011,16,NA,14,0,67,0,0,0,0,0,0,97,,,
TAMIL NADU,VILLUPURAM,2011,6,NA,24,0,35,0,0,0,0,0,0,65,,,
TAMIL NADU,VIRUDHUNAGAR,2011,0,NA,0,0,0,0,0,0,0,0,4,4,,,
TAMIL NADU,TOTAL,2011,108,NA,271,0,519,2,2,0,0,0,23,925,80.1,73.5,87
TRIPURA,DHALAI,2011,5,NA,7,0,7,0,0,0,0,0,8,27,,,
TRIPURA,GRP,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TRIPURA,NORTH,2011,1,NA,18,0,19,0,0,0,0,0,2,40,,,
TRIPURA,SOUTH,2011,3,NA,6,0,1,0,0,0,0,0,5,15,,,
TRIPURA,WEST,2011,0,NA,14,0,1,0,0,5,0,0,0,20,,,
TRIPURA,TOTAL,2011,9,NA,45,0,28,0,0,5,0,0,15,102,87.2,84.9,93.5
UTTAR PRADESH,AGRA,2011,7,NA,52,0,146,0,0,0,0,0,9,214,,,
UTTAR PRADESH,ALIGARH,2011,5,NA,13,0,103,0,0,0,0,0,4,125,,,
UTTAR PRADESH,ALLAHABAD,2011,3,NA,36,1,62,0,0,0,4,0,7,113,,,
UTTAR PRADESH,AMBEDKAR NAGAR,2011,2,NA,10,0,57,0,0,0,0,0,4,73,,,
UTTAR PRADESH,AURAIYA,2011,3,NA,8,0,61,0,0,0,0,0,9,81,,,
UTTAR PRADESH,AZAMGARH,2011,0,NA,15,0,27,0,0,0,0,0,4,46,,,
UTTAR PRADESH,BADAUN,2011,9,NA,11,0,102,0,0,0,0,0,0,122,,,
UTTAR PRADESH,BAGHPAT,2011,9,NA,6,0,55,0,0,0,0,0,0,70,,,
UTTAR PRADESH,BAHRAICH,2011,2,NA,22,1,53,0,0,0,0,0,2,80,,,
UTTAR PRADESH,BALLIA,2011,0,NA,6,0,44,0,0,0,0,0,0,50,,,
UTTAR PRADESH,BALRAMPUR,2011,0,NA,10,0,5,0,0,0,0,0,0,15,,,
UTTAR PRADESH,BANDA,2011,2,NA,18,0,15,0,0,0,0,0,10,45,,,
UTTAR PRADESH,BARABANKI,2011,4,NA,21,0,120,0,0,0,0,0,0,145,,,
UTTAR PRADESH,BAREILLY,2011,1,NA,15,0,81,0,0,0,0,0,12,109,,,
UTTAR PRADESH,BASTI,2011,2,NA,7,0,29,0,0,0,0,0,4,42,,,
UTTAR PRADESH,BHIM NAGAR,2011,0,NA,23,0,45,0,0,0,0,0,2,70,,,
UTTAR PRADESH,BIJNOR,2011,8,NA,27,0,104,0,0,0,0,0,4,143,,,
UTTAR PRADESH,BULANDSHAHAR,2011,23,NA,31,1,81,1,0,0,0,1,3,141,,,
UTTAR PRADESH,CHANDOLI,2011,0,NA,8,0,1,0,0,0,0,0,2,11,,,
UTTAR PRADESH,CHITRAKOOT DHAM,2011,0,NA,3,0,3,0,0,0,0,0,6,12,,,
UTTAR PRADESH,CSM NAGAR,2011,0,NA,20,0,0,0,0,0,0,0,3,23,,,
UTTAR PRADESH,DEORIA,2011,3,NA,8,0,49,0,0,0,0,0,0,60,,,
UTTAR PRADESH,ETAH,2011,2,NA,14,0,40,2,0,0,0,0,4,62,,,
UTTAR PRADESH,ETAWAH,2011,2,NA,5,0,30,0,0,0,0,0,0,37,,,
UTTAR PRADESH,FAIZABAD,2011,7,NA,17,0,65,0,0,0,0,0,4,93,,,
UTTAR PRADESH,FATEHGARH,2011,6,NA,13,0,19,0,0,0,0,0,2,40,,,
UTTAR PRADESH,FATEHPUR,2011,5,NA,12,0,38,0,0,0,0,0,29,84,,,
UTTAR PRADESH,FIROZABAD,2011,2,NA,3,0,0,0,0,0,0,0,15,20,,,
UTTAR PRADESH,G.R.P.,2011,0,NA,1,0,7,0,0,0,0,0,0,8,,,
UTTAR PRADESH,GAUTAMBUDH NAGAR,2011,1,NA,13,0,14,0,0,0,0,0,9,37,,,
UTTAR PRADESH,GHAZIABAD,2011,3,NA,15,0,53,0,0,0,0,0,3,74,,,
UTTAR PRADESH,GHAZIPUR,2011,4,NA,8,0,16,0,0,0,0,0,3,31,,,
UTTAR PRADESH,GONDA,2011,0,NA,23,0,87,0,0,0,0,0,7,117,,,
UTTAR PRADESH,GORAKHPUR,2011,3,NA,8,0,139,0,0,0,0,0,5,155,,,
UTTAR PRADESH,HAMIRPUR,2011,3,NA,7,0,36,0,0,0,0,0,0,46,,,
UTTAR PRADESH,HARDOI,2011,13,NA,19,0,26,0,0,0,0,0,7,65,,,
UTTAR PRADESH,HATHRAS,2011,1,NA,16,0,43,0,0,0,0,0,3,63,,,
UTTAR PRADESH,J.P.NAGAR,2011,8,NA,9,0,18,0,0,0,0,0,4,39,,,
UTTAR PRADESH,JALAUN,2011,2,NA,5,0,19,0,0,0,0,0,4,30,,,
UTTAR PRADESH,JAUNPUR,2011,7,NA,9,0,76,0,0,0,0,0,2,94,,,
UTTAR PRADESH,JHANSI,2011,6,NA,12,0,47,0,0,0,0,0,0,65,,,
UTTAR PRADESH,KANNAUJ,2011,5,NA,7,0,80,0,0,0,0,0,3,95,,,
UTTAR PRADESH,KANPUR NAGAR,2011,8,NA,43,0,177,0,0,0,0,0,27,255,,,
UTTAR PRADESH,KANSHIRAM NAGAR,2011,5,NA,19,0,37,0,0,0,0,0,1,62,,,
UTTAR PRADESH,KAUSHAMBI,2011,0,NA,7,0,1,0,0,0,0,0,3,11,,,
UTTAR PRADESH,KHIRI,2011,7,NA,19,3,39,0,0,0,0,1,4,73,,,
UTTAR PRADESH,KUSHI NAGAR,2011,7,NA,8,0,71,0,0,0,0,0,3,89,,,
UTTAR PRADESH,LALITPUR,2011,1,NA,7,1,7,1,0,0,0,0,3,20,,,
UTTAR PRADESH,LUCKNOW,2011,2,NA,32,2,64,0,0,0,0,0,6,106,,,
UTTAR PRADESH,MAHARAJGANJ,2011,0,NA,17,0,38,0,0,0,0,0,0,55,,,
UTTAR PRADESH,MAHOBA,2011,2,NA,5,0,8,0,0,0,0,0,0,15,,,
UTTAR PRADESH,MAINPURI,2011,5,NA,20,0,22,0,0,0,0,0,4,51,,,
UTTAR PRADESH,MATHURA,2011,0,NA,15,0,73,0,0,0,0,2,1,91,,,
UTTAR PRADESH,MAU,2011,1,NA,15,0,49,0,0,0,0,0,3,68,,,
UTTAR PRADESH,MEERUT,2011,15,NA,39,0,137,1,0,0,0,0,19,211,,,
UTTAR PRADESH,MIRZAPUR,2011,4,NA,3,0,4,0,0,0,0,0,1,12,,,
UTTAR PRADESH,MORADABAD,2011,3,NA,19,0,50,0,0,0,0,0,4,76,,,
UTTAR PRADESH,MUZAFFARNAGAR,2011,5,NA,19,0,132,0,0,0,0,0,2,158,,,
UTTAR PRADESH,PANCHSHIL NAGAR,2011,12,NA,8,0,12,0,0,0,0,0,0,32,,,
UTTAR PRADESH,PILIBHIT,2011,5,NA,3,0,6,0,0,0,0,0,1,15,,,
UTTAR PRADESH,PRABUDDH NAGAR,2011,4,NA,4,0,25,0,0,0,0,0,0,33,,,
UTTAR PRADESH,PRATAPGARH,2011,7,NA,21,0,45,0,0,0,0,0,8,81,,,
UTTAR PRADESH,RAIBAREILLY,2011,3,NA,20,1,36,0,0,0,0,0,5,65,,,
UTTAR PRADESH,RAMABAI NAGAR,2011,3,NA,10,0,80,0,0,0,0,0,2,95,,,
UTTAR PRADESH,RAMPUR,2011,10,NA,19,0,40,0,0,0,0,0,5,74,,,
UTTAR PRADESH,SAHARANPUR,2011,1,NA,4,0,7,0,0,0,0,0,3,15,,,
UTTAR PRADESH,SANT KABIRNAGAR,2011,4,NA,14,0,43,0,0,0,0,0,4,65,,,
UTTAR PRADESH,SHAHJAHANPUR,2011,10,NA,16,0,28,0,0,0,0,0,1,55,,,
UTTAR PRADESH,SHRAWASTI,2011,1,NA,4,0,10,0,0,0,0,0,3,18,,,
UTTAR PRADESH,SIDHARTHNAGAR,2011,2,NA,9,0,35,0,0,0,0,0,3,49,,,
UTTAR PRADESH,SITAPUR,2011,25,NA,36,0,203,0,0,0,0,0,0,264,,,
UTTAR PRADESH,SONBHADRA,2011,1,NA,7,0,16,0,0,0,0,0,3,27,,,
UTTAR PRADESH,ST.RAVIDASNAGAR,2011,0,NA,2,0,2,0,0,0,0,0,1,5,,,
UTTAR PRADESH,SULTANPUR,2011,1,NA,11,2,24,0,0,0,0,0,4,42,,,
UTTAR PRADESH,UNNAO,2011,6,NA,21,0,58,0,0,0,0,0,3,88,,,
UTTAR PRADESH,VARANASI,2011,3,NA,6,0,64,0,0,0,0,0,5,79,,,
UTTAR PRADESH,TOTAL,2011,326,NA,1088,12,3739,5,0,0,4,4,321,5500,67.7,65.5,75.1
UTTARAKHAND,ALMORA,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,BAGESHWAR,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,CHAMOLI,2011,3,NA,2,0,1,0,0,0,0,0,0,6,,,
UTTARAKHAND,CHAMPAWAT,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,DEHRADUN,2011,3,NA,16,0,32,0,0,0,0,0,2,53,,,
UTTARAKHAND,HARIDWAR,2011,0,NA,1,0,1,0,0,0,0,0,2,4,,,
UTTARAKHAND,NAINITAL,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,PAURI GARHWAL,2011,0,NA,0,0,1,0,0,0,0,0,1,2,,,
UTTARAKHAND,PITHORAGARH,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,RUDRA PRAYAG,2011,1,NA,0,0,0,0,0,0,0,0,0,1,,,
UTTARAKHAND,TEHRI GARHWAL,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,UDHAMSINGH NAGAR,2011,1,NA,2,0,3,0,0,0,0,0,6,12,,,
UTTARAKHAND,UTTARKASHI,2011,1,NA,2,0,1,0,0,0,0,0,1,5,,,
UTTARAKHAND,TOTAL,2011,9,NA,23,0,39,0,0,0,0,0,12,83,78.8,76.3,84.5
WEST BENGAL,24 PARGANAS NORTH,2011,16,NA,29,0,119,0,0,47,26,1,0,238,,,
WEST BENGAL,24 PARGANAS SOUTH,2011,0,NA,32,0,81,0,0,0,0,0,0,113,,,
WEST BENGAL,ASANSOL,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,BANKURA,2011,0,NA,1,0,5,0,0,0,0,0,0,6,,,
WEST BENGAL,BIRBHUM,2011,8,NA,17,0,26,0,0,0,1,0,0,52,,,
WEST BENGAL,BURDWAN,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,COOCHBEHAR,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,DAKSHIN DINAJPUR,2011,2,NA,15,0,62,2,0,11,0,0,23,115,,,
WEST BENGAL,DARJEELING,2011,0,NA,0,0,7,0,0,23,4,0,0,34,,,
WEST BENGAL,HOOGHLY,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,HOWRAH,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,HOWRAH CITY,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,HOWRAH G.R.P.,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,JALPAIGURI,2011,2,NA,0,0,43,1,1,146,13,4,0,210,,,
WEST BENGAL,KHARAGPUR G.R.P.,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,KOLKATA,2011,0,NA,18,0,61,0,0,18,9,0,35,141,,,
WEST BENGAL,MALDA,2011,0,NA,0,0,0,0,0,0,0,6,0,6,,,
WEST BENGAL,MURSHIDABAD,2011,18,NA,115,0,251,0,0,0,20,10,19,433,,,
WEST BENGAL,NADIA,2011,0,NA,1,0,0,0,0,0,0,4,0,5,,,
WEST BENGAL,PASCHIM MIDNAPUR,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,PURAB MIDNAPUR,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,PURULIA,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,SEALDAH G.R.P.,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,SILIGURI G.R.P.,2011,0,NA,0,0,0,0,0,0,1,0,1,2,,,
WEST BENGAL,UTTAR DINAJPUR,2011,0,NA,24,0,5,0,0,53,13,0,0,95,,,
WEST BENGAL,TOTAL,2011,46,NA,252,0,660,3,1,298,87,25,78,1450,76.3,72.1,84.8
A & N ISLANDS,ANDAMAN,2011,1,NA,9,0,11,0,2,0,0,0,8,31,,,
A & N ISLANDS,NICOBAR,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
A & N ISLANDS,TOTAL,2011,1,NA,9,0,11,0,2,0,0,0,8,31,,,
CHANDIGARH,CHANDIGARH,2011,3,NA,15,0,40,0,7,0,0,0,9,74,,,
CHANDIGARH,TOTAL,2011,3,NA,15,0,40,0,7,0,0,0,9,74,,,
D & N HAVELI,D and N HAVELI,2011,2,NA,1,0,8,0,0,0,0,0,0,11,,,
D & N HAVELI,TOTAL,2011,2,NA,1,0,8,0,0,0,0,0,0,11,,,
DAMAN & DIU,DAMAN,2011,0,NA,0,0,2,0,1,0,0,0,0,3,,,
DAMAN & DIU,DIU,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
DAMAN & DIU,TOTAL,2011,0,NA,0,0,2,0,1,0,0,0,0,3,,,
DELHI,CAW,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
DELHI,CENTRAL,2011,4,NA,7,0,145,0,6,3,2,0,15,182,,,
DELHI,CRIME BRANCH,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
DELHI,EAST,2011,4,NA,33,1,362,0,9,0,0,0,2,411,,,
DELHI,EOW,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
DELHI,GRP(RLY),2011,0,NA,4,0,22,0,6,0,0,0,3,35,,,
DELHI,IGI AIRPORT,2011,0,NA,0,2,0,0,0,0,0,0,0,2,,,
DELHI,NEW DELHI,2011,2,NA,2,0,29,0,1,0,0,0,15,49,,,
DELHI,NORTH,2011,0,NA,4,0,161,0,4,0,0,0,18,187,,,
DELHI,NORTH-EAST,2011,8,NA,36,0,502,0,2,0,0,0,24,572,,,
DELHI,NORTH-WEST,2011,4,NA,39,0,309,0,5,0,0,0,30,387,,,
DELHI,OUTER,2011,2,NA,39,0,548,0,8,0,0,0,16,613,,,
DELHI,SOUTH,2011,3,NA,37,0,212,0,8,0,0,0,10,270,,,
DELHI,SOUTH-EAST,2011,6,NA,46,0,433,0,9,0,0,0,28,522,,,
DELHI,SOUTH-WEST,2011,3,NA,40,0,372,0,6,0,0,0,46,467,,,
DELHI,STF,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
DELHI,WEST,2011,3,NA,52,2,433,0,4,0,0,0,59,553,,,
DELHI,TOTAL,2011,39,NA,339,5,3528,0,68,3,2,0,266,4250,,,
LAKSHADWEEP,LAKSHADWEEP,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
LAKSHADWEEP,TOTAL,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUDUCHERRY,KARAIKAL,2011,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUDUCHERRY,PUDUCHERRY,2011,0,NA,6,0,7,0,0,0,0,0,2,15,,,
PUDUCHERRY,TOTAL,2011,0,NA,6,0,7,0,0,0,0,0,2,15,,,
ANDHRA PRADESH,ADILABAD,2012,1,NA,30,0,18,1,4,0,0,1,22,77,,,
ANDHRA PRADESH,ANANTAPUR,2012,7,NA,7,0,34,0,0,0,0,0,0,48,,,
ANDHRA PRADESH,CHITTOOR,2012,6,NA,15,0,10,0,0,0,0,0,0,31,,,
ANDHRA PRADESH,CUDDAPAH,2012,6,NA,20,0,32,0,0,0,0,2,0,60,,,
ANDHRA PRADESH,CYBERABAD,2012,7,NA,25,0,24,4,0,0,0,4,77,141,,,
ANDHRA PRADESH,EAST GODAVARI,2012,5,NA,35,0,31,2,0,3,1,2,15,94,,,
ANDHRA PRADESH,GUNTAKAL RLY.,2012,1,NA,0,0,1,0,0,0,0,0,0,2,,,
ANDHRA PRADESH,GUNTUR,2012,3,NA,14,0,44,0,0,0,0,0,7,68,,,
ANDHRA PRADESH,GUNTUR URBAN,2012,2,NA,18,0,22,0,4,0,0,1,0,47,,,
ANDHRA PRADESH,HYDERABAD CITY,2012,7,NA,32,0,25,2,4,0,0,1,23,94,,,
ANDHRA PRADESH,KARIMNAGAR,2012,5,NA,22,0,75,0,0,0,0,2,94,198,,,
ANDHRA PRADESH,KHAMMAM,2012,4,NA,33,0,43,1,7,0,1,0,15,104,,,
ANDHRA PRADESH,KRISHNA,2012,3,NA,42,1,44,0,0,0,0,0,66,156,,,
ANDHRA PRADESH,KURNOOL,2012,1,NA,14,0,37,0,2,0,0,1,0,55,,,
ANDHRA PRADESH,MAHABOOBNAGAR,2012,7,NA,45,0,55,0,3,7,0,1,0,118,,,
ANDHRA PRADESH,MEDAK,2012,5,NA,17,0,16,0,11,14,0,1,1,65,,,
ANDHRA PRADESH,NALGONDA,2012,0,NA,35,0,54,0,3,0,0,1,0,93,,,
ANDHRA PRADESH,NELLORE,2012,6,NA,11,0,46,0,2,2,2,2,35,106,,,
ANDHRA PRADESH,NIZAMABAD,2012,4,NA,6,0,7,0,1,3,0,0,12,33,,,
ANDHRA PRADESH,PRAKASHAM,2012,7,NA,25,0,27,2,1,0,0,2,89,153,,,
ANDHRA PRADESH,RAJAHMUNDRY,2012,0,NA,2,0,0,0,0,0,0,1,28,31,,,
ANDHRA PRADESH,RANGA REDDY,2012,2,NA,1,0,1,0,0,0,0,1,16,21,,,
ANDHRA PRADESH,SECUNDERABAD RLY.,2012,0,NA,1,0,0,0,0,0,0,0,0,1,,,
ANDHRA PRADESH,SRIKAKULAM,2012,3,NA,16,0,13,2,0,0,0,0,14,48,,,
ANDHRA PRADESH,TIRUPATHI URBAN,2012,2,NA,2,0,4,0,0,0,0,1,2,11,,,
ANDHRA PRADESH,VIJAYAWADA CITY,2012,2,NA,28,0,26,0,7,0,0,3,79,145,,,
ANDHRA PRADESH,VIJAYAWADA RLY.,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ANDHRA PRADESH,VISAKHA RURAL,2012,2,NA,6,0,3,0,0,0,0,0,5,16,,,
ANDHRA PRADESH,VISAKHAPATNAM,2012,2,NA,21,0,18,0,0,0,0,0,0,41,,,
ANDHRA PRADESH,VIZIANAGARAM,2012,4,NA,18,0,13,0,0,0,0,1,15,51,,,
ANDHRA PRADESH,WARANGAL,2012,6,NA,34,0,12,7,0,0,0,0,10,69,,,
ANDHRA PRADESH,WARANGAL URBAN,2012,1,NA,14,0,31,0,0,0,0,1,1,48,,,
ANDHRA PRADESH,WEST GODAVARI,2012,2,NA,24,0,15,0,0,1,0,0,7,49,,,
ANDHRA PRADESH,TOTAL,2012,113,NA,613,1,781,21,49,30,4,29,633,2274,,,
ARUNACHAL PRADESH,ANJAW,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,CHANGLANG,2012,0,NA,1,0,2,0,0,0,0,0,0,3,,,
ARUNACHAL PRADESH,DIBANG VALLEY,2012,0,NA,2,0,3,0,0,0,0,0,0,5,,,
ARUNACHAL PRADESH,K/KUMEY,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,KAMENG EAST,2012,0,NA,1,0,0,0,0,0,0,0,0,1,,,
ARUNACHAL PRADESH,KAMENG WEST,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,LOHIT,2012,0,NA,2,0,3,0,0,0,0,0,0,5,,,
ARUNACHAL PRADESH,PAPUM PARE,2012,0,NA,3,0,4,0,0,0,0,0,0,7,,,
ARUNACHAL PRADESH,RURAL,2012,0,NA,2,0,1,0,0,0,0,0,0,3,,,
ARUNACHAL PRADESH,SIANG EAST,2012,0,NA,3,0,1,0,0,0,0,0,1,5,,,
ARUNACHAL PRADESH,SIANG UPPER,2012,0,NA,1,0,2,0,0,0,0,0,0,3,,,
ARUNACHAL PRADESH,SIANG WEST,2012,0,NA,1,0,0,0,0,0,0,0,0,1,,,
ARUNACHAL PRADESH,SUBANSIRI LOWER,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,SUBANSIRI UPPER,2012,0,NA,1,0,0,0,0,0,0,0,0,1,,,
ARUNACHAL PRADESH,TAWANG,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,TIRAP,2012,0,NA,1,0,4,0,0,0,0,0,0,5,,,
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,TOTAL,2012,0,NA,18,0,20,0,0,0,0,0,1,39,,,
ASSAM,BAKSA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,BARPETA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,BIEO,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,BONGAIGAON,2012,1,NA,7,0,6,0,0,0,0,0,0,14,,,
ASSAM,C.I.D.,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,CACHAR,2012,2,NA,4,0,4,0,0,0,0,0,9,19,,,
ASSAM,CHIRANG,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,DARRANG,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,DHEMAJI,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,DHUBRI,2012,0,NA,133,0,5,0,0,122,0,0,5,265,,,
ASSAM,DIBRUGARH,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,G.R.P.,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,GOALPARA,2012,2,NA,3,0,1,0,0,0,0,0,5,11,,,
ASSAM,GOLAGHAT,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,GUWAHATI CITY,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,HAILAKANDI,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,HAMREN,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,JORHAT,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,KAMRUP,2012,1,NA,0,0,0,0,0,0,0,0,0,1,,,
ASSAM,KARBI ANGLONG,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,KARIMGANJ,2012,1,NA,2,0,1,0,0,0,0,0,0,4,,,
ASSAM,KOKRAJHAR,2012,2,NA,2,0,0,0,0,0,0,0,0,4,,,
ASSAM,LAKHIMPUR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,MORIGAON,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,N.C.HILLS,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,NAGAON,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,NALBARI,2012,0,NA,2,0,48,0,0,0,0,0,0,50,,,
ASSAM,R.P.O.,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,SIBSAGAR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,SONITPUR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,TINSUKIA,2012,6,NA,3,0,3,0,0,0,0,0,12,24,,,
